<td>2020-03-02T17:00:00+0000</td><td>1</td>
<td>2020-03-03T17:00:00+0000</td><td>1</td>
<td>2020-03-04T17:00:00+0000</td><td>1</td>
<td>2020-03-05T17:00:00+0000</td><td>1</td>
<td>2020-03-06T17:00:00+0000</td><td>1</td>
<td>2020-03-07T17:00:00+0000</td><td>1</td>
<td>2020-03-08T17:00:00+0000</td><td>1</td>
<td>2020-03-09T17:00:00+0000</td><td>1</td>
<td>2020-03-10T17:00:00+0000</td><td>2</td>
<td>2020-03-11T17:00:00+0000</td><td>4</td>
<td>2020-03-12T17:00:00+0000</td><td>7</td>
<td>2020-03-13T17:00:00+0000</td><td>11</td>
<td>2020-03-14T17:00:00+0000</td><td>12</td>
<td>2020-03-15T17:00:00+0000</td><td>12</td>
<td>2020-03-16T17:00:00+0000</td><td>12</td>
<td>2020-03-17T17:00:00+0000</td><td>15</td>
<td>2020-03-18T17:00:00+0000</td><td>27</td>
<td>2020-03-19T17:00:00+0000</td><td>36</td>
<td>2020-03-20T17:00:00+0000</td><td>46</td>
<td>2020-03-21T17:00:00+0000</td><td>53</td>
<td>2020-03-22T17:00:00+0000</td><td>63</td>
<td>2020-03-23T17:00:00+0000</td><td>80</td>
<td>2020-03-24T17:00:00+0000</td><td>92</td>
<td>2020-03-25T17:00:00+0000</td><td>108</td>
<td>2020-03-26T17:00:00+0000</td><td>118</td>
<td>2020-03-27T17:00:00+0000</td><td>134</td>
<td>2020-03-28T17:00:00+0000</td><td>145</td>
<td>2020-03-29T17:00:00+0000</td><td>152</td>
<td>2020-03-30T17:00:00+0000</td><td>178</td>
<td>2020-03-31T17:00:00+0000</td><td>193</td>
<td>2020-04-01T17:00:00+0000</td><td>205</td>
<td>2020-04-02T17:00:00+0000</td><td>215</td>
<td>2020-04-03T17:00:00+0000</td><td>226</td>
<td>2020-04-04T17:00:00+0000</td><td>240</td>
<td>2020-04-05T17:00:00+0000</td><td>255</td>
<td>2020-04-06T17:00:00+0000</td><td>261</td>
<td>2020-04-07T17:00:00+0000</td><td>272</td>
<td>2020-04-08T17:00:00+0000</td><td>282</td>
<td>2020-04-09T17:00:00+0000</td><td>285</td>
<td>2020-04-10T17:00:00+0000</td><td>289</td>
<td>2020-04-11T17:00:00+0000</td><td>292</td>
<td>2020-04-12T17:00:00+0000</td><td>296</td>
<td>2020-04-13T17:00:00+0000</td><td>299</td>
<td>2020-04-14T17:00:00+0000</td><td>303</td>
<td>2020-04-15T17:00:00+0000</td><td>305</td>
<td>2020-04-16T17:00:00+0000</td><td>313</td>
<td>2020-04-17T17:00:00+0000</td><td>313</td>
<td>2020-04-18T17:00:00+0000</td><td>315</td>
<td>2020-04-19T17:00:00+0000</td><td>316</td>
<td>2020-04-20T17:00:00+0000</td><td>320</td>
<td>2020-04-21T17:00:00+0000</td><td>321</td>
<td>2020-04-22T17:00:00+0000</td><td>325</td>
<td>2020-04-23T17:00:00+0000</td><td>329</td>
<td>2020-04-24T17:00:00+0000</td><td>331</td>
<td>2020-04-25T17:00:00+0000</td><td>331</td>
<td>2020-04-26T17:00:00+0000</td><td>331</td>
<td>2020-04-27T17:00:00+0000</td><td>331</td>
<td>2020-04-28T17:00:00+0000</td><td>334</td>
<td>2020-04-29T17:00:00+0000</td><td>334</td>
<td>2020-04-30T17:00:00+0000</td><td>334</td>
<td>2020-05-01T17:00:00+0000</td><td>334</td>
<td>2020-05-02T17:00:00+0000</td><td>335</td>
<td>2020-05-03T17:00:00+0000</td><td>335</td>
<td>2020-05-04T17:00:00+0000</td><td>335</td>
<td>2020-05-05T17:00:00+0000</td><td>338</td>
<td>2020-05-06T17:00:00+0000</td><td>338</td>
<td>2020-05-07T17:00:00+0000</td><td>342</td>
<td>2020-05-08T17:00:00+0000</td><td>346</td>
<td>2020-05-09T17:00:00+0000</td><td>346</td>
<td>2020-05-10T17:00:00+0000</td><td>346</td>
<td>2020-05-11T17:00:00+0000</td><td>348</td>
<td>2020-05-12T17:00:00+0000</td><td>350</td>
<td>2020-05-13T17:00:00+0000</td><td>353</td>
<td>2020-05-14T17:00:00+0000</td><td>357</td>
<td>2020-05-15T17:00:00+0000</td><td>359</td>
<td>2020-05-16T17:00:00+0000</td><td>363</td>
<td>2020-05-17T17:00:00+0000</td><td>364</td>
<td>2020-05-18T17:00:00+0000</td><td>366</td>
<td>2020-05-19T17:00:00+0000</td><td>378</td>
<td>2020-05-20T17:00:00+0000</td><td>382</td>
<td>2020-05-21T17:00:00+0000</td><td>382</td>
<td>2020-05-22T17:00:00+0000</td><td>382</td>
<td>2020-05-23T17:00:00+0000</td><td>382</td>
<td>2020-05-24T17:00:00+0000</td><td>382</td>
<td>2020-05-25T17:00:00+0000</td><td>383</td>
<td>2020-05-26T17:00:00+0000</td><td>384</td>
<td>2020-05-27T17:00:00+0000</td><td>385</td>
<td>2020-05-28T17:00:00+0000</td><td>385</td>
<td>2020-05-29T17:00:00+0000</td><td>385</td>
<td>2020-05-30T17:00:00+0000</td><td>385</td>
<td>2020-05-31T17:00:00+0000</td><td>385</td>
<td>2020-06-01T17:00:00+0000</td><td>385</td>
<td>2020-06-02T17:00:00+0000</td><td>385</td>
<td>2020-06-03T17:00:00+0000</td><td>385</td>
<td>2020-06-04T17:00:00+0000</td><td>386</td>
<td>2020-06-05T17:00:00+0000</td><td>386</td>
<td>2020-06-06T17:00:00+0000</td><td>386</td>
<td>2020-06-07T17:00:00+0000</td><td>386</td>
<td>2020-06-08T17:00:00+0000</td><td>386</td>
<td>2020-06-09T17:00:00+0000</td><td>386</td>
<td>2020-06-10T17:00:00+0000</td><td>386</td>
<td>2020-06-11T17:00:00+0000</td><td>386</td>
<td>2020-06-12T17:00:00+0000</td><td>388</td>
<td>2020-06-13T17:00:00+0000</td><td>388</td>
<td>2020-06-14T17:00:00+0000</td><td>388</td>
<td>2020-06-15T17:00:00+0000</td><td>388</td>
<td>2020-06-16T17:00:00+0000</td><td>388</td>
<td>2020-06-17T17:00:00+0000</td><td>388</td>
<td>2020-06-18T17:00:00+0000</td><td>388</td>
<td>2020-06-19T17:00:00+0000</td><td>388</td>
<td>2020-06-20T17:00:00+0000</td><td>388</td>
<td>2020-06-21T17:00:00+0000</td><td>388</td>
<td>2020-06-22T17:00:00+0000</td><td>388</td>
<td>2020-06-23T17:00:00+0000</td><td>388</td>
<td>2020-06-24T17:00:00+0000</td><td>388</td>
<td>2020-06-25T17:00:00+0000</td><td>388</td>
<td>2020-06-26T17:00:00+0000</td><td>388</td>
<td>2020-06-27T17:00:00+0000</td><td>388</td>
<td>2020-06-28T17:00:00+0000</td><td>388</td>
<td>2020-06-29T17:00:00+0000</td><td>388</td>
<td>2020-06-30T17:00:00+0000</td><td>388</td>
<td>2020-07-01T17:00:00+0000</td><td>388</td>
<td>2020-07-02T17:00:00+0000</td><td>388</td>
<td>2020-07-03T17:00:00+0000</td><td>389</td>
<td>2020-07-04T17:00:00+0000</td><td>389</td>
<td>2020-07-05T17:00:00+0000</td><td>389</td>
<td>2020-07-06T17:00:00+0000</td><td>389</td>
<td>2020-07-07T17:00:00+0000</td><td>389</td>
<td>2020-07-08T17:00:00+0000</td><td>389</td>
<td>2020-07-09T17:00:00+0000</td><td>389</td>
<td>2020-07-10T17:00:00+0000</td><td>389</td>
<td>2020-07-11T17:00:00+0000</td><td>389</td>
<td>2020-07-12T17:00:00+0000</td><td>389</td>
<td>2020-07-13T17:00:00+0000</td><td>389</td>
<td>2020-07-14T17:00:00+0000</td><td>390</td>
<td>2020-07-15T17:00:00+0000</td><td>390</td>
<td>2020-07-16T17:00:00+0000</td><td>390</td>
<td>2020-07-17T17:00:00+0000</td><td>390</td>
<td>2020-07-18T17:00:00+0000</td><td>390</td>
<td>2020-07-19T17:00:00+0000</td><td>390</td>
<td>2020-07-20T17:00:00+0000</td><td>390</td>
<td>2020-07-21T17:00:00+0000</td><td>390</td>
<td>2020-07-22T17:00:00+0000</td><td>390</td>
<td>2020-07-23T17:00:00+0000</td><td>390</td>
<td>2020-07-24T17:00:00+0000</td><td>391</td>
<td>2020-07-25T17:00:00+0000</td><td>391</td>
<td>2020-07-26T17:00:00+0000</td><td>391</td>
<td>2020-07-27T17:00:00+0000</td><td>392</td>
<td>2020-07-28T17:00:00+0000</td><td>393</td>
<td>2020-07-29T17:00:00+0000</td><td>393</td>
<td>2020-07-30T17:00:00+0000</td><td>393</td>
<td>2020-07-31T17:00:00+0000</td><td>393</td>
<td>2020-08-01T17:00:00+0000</td><td>393</td>
<td>2020-08-02T17:00:00+0000</td><td>393</td>
<td>2020-08-03T17:00:00+0000</td><td>393</td>
<td>2020-08-04T17:00:00+0000</td><td>393</td>
<td>2020-08-05T17:00:00+0000</td><td>393</td>
<td>2020-08-06T17:00:00+0000</td><td>393</td>
<td>2020-08-07T17:00:00+0000</td><td>394</td>
<td>2020-08-08T17:00:00+0000</td><td>394</td>
<td>2020-08-09T17:00:00+0000</td><td>394</td>
<td>2020-08-10T17:00:00+0000</td><td>395</td>
<td>2020-08-11T17:00:00+0000</td><td>395</td>
<td>2020-08-12T17:00:00+0000</td><td>397</td>
<td>2020-08-13T17:00:00+0000</td><td>402</td>
<td>2020-08-14T17:00:00+0000</td><td>403</td>
<td>2020-08-15T17:00:00+0000</td><td>403</td>
<td>2020-08-16T17:00:00+0000</td><td>403</td>
<td>2020-08-17T17:00:00+0000</td><td>404</td>
<td>2020-08-18T17:00:00+0000</td><td>405</td>
<td>2020-08-19T17:00:00+0000</td><td>406</td>
<td>2020-08-20T17:00:00+0000</td><td>407</td>
<td>2020-08-21T17:00:00+0000</td><td>409</td>
<td>2020-08-22T17:00:00+0000</td><td>409</td>
<td>2020-08-23T17:00:00+0000</td><td>409</td>
<td>2020-08-24T17:00:00+0000</td><td>409</td>
<td>2020-08-25T17:00:00+0000</td><td>409</td>
<td>2020-08-26T17:00:00+0000</td><td>413</td>
<td>2020-08-27T17:00:00+0000</td><td>415</td>
<td>2020-08-28T17:00:00+0000</td><td>415</td>
<td>2020-08-29T17:00:00+0000</td><td>415</td>
<td>2020-08-30T17:00:00+0000</td><td>415</td>
<td>2020-08-31T17:00:00+0000</td><td>417</td>
<td>2020-09-01T17:00:00+0000</td><td>420</td>
<td>2020-09-02T17:00:00+0000</td><td>422</td>
<td>2020-09-03T17:00:00+0000</td><td>423</td>
<td>2020-09-04T17:00:00+0000</td><td>424</td>
<td>2020-09-05T17:00:00+0000</td><td>424</td>
<td>2020-09-06T17:00:00+0000</td><td>424</td>
